20950,2553502
21000,2434384
21050,2470530
21100,2511724
21150,2397338
21200,1558262
21250,1617454
21300,1937705
21350,2369109
21400,2673148
21450,2666401
21500,2702128
21550,2806039
21600,2797318
21650,2688607
21700,2587244
21750,2525633
21800,2624610
21850,2582575
21900,2603614
21950,2678874
22000,2578456
22050,2710801
22100,2748045
22150,2302721
22200,1833795
22250,1828128
22300,1827066
22350,1888465
22400,2171512
22450,2188096
22500,2138457
22550,2017574
22600,2156129
22650,1975231
22700,2722480
22750,2706264
22800,2729047
22850,2748814
22900,2733613
22950,2729397
23000,2710297
23050,1726246
23100,1725250
23150,1768442
23200,1755126
23250,1687353
23300,1684487
23350,1704042
23400,1750133
23450,1713008
23500,1695978
23550,1687312
23600,1702839
23650,1726523
23700,1712575
23750,1739831
23800,1733560
23850,1742824
23900,1728173
23950,1730962
24000,1743856
24050,1726554
24100,1756099
24150,1750713
24200,1750091
24250,1761530
24300,1767755
24350,1767922
24400,1761007
24450,1776874
24500,1766108
24550,1781176
24600,1784383
24650,1786476
24700,1763185
24750,1780709
24800,1711549
24850,1728990
24900,1847496
24950,2040816
25000,2156454
25050,2159344
25100,2563524
25150,2868530
25200,2866422
25250,2886490
25300,2935861
25350,2885287
25400,2875513
25450,2953287
25500,2879283
25550,2917234
25600,2892976
25650,2903837
25700,2916753
25750,3111478
25800,3176355
25850,3243981
25900,3235908
25950,3201226
26000,3259529
26050,3072653
26100,2129598
26150,1914535
26200,2160670
26250,2363456
26300,2447752
26350,2957775
26400,3128872
26450,3372467
26500,3247618
26550,2710643
26600,2493941
26650,2052017
26700,1952050
26750,2539810
26800,2611425
26850,2987252
26900,3278065
26950,3230844
27000,2237082
27050,2019460
27100,1957836
27150,1999672
27200,2376864
27250,2510951
27300,3045837
27350,3304388
27400,3323306
27450,3460269
27500,3454262
27550,3331614
27600,3432481
27650,3610095
27700,3566483
27750,3450571
27800,3594618
27850,3472975
27900,3596643
27950,3638183
28000,3558340
28050,3504063
28100,3498066
28150,3730530
28200,3730360
28250,3528875
28300,3647780
28350,3566402
28400,3689223
28450,3758685
28500,3542856
28550,3637409
28600,3634332
28650,3631082
28700,3650028
28750,3772777
28800,3777101
28850,3520863
28900,3571217
28950,3638038
29000,3681810
29050,3633670
29100,3170423
29150,3405170
29200,3412057
29250,3789689
29300,3722472
29350,3806237
29400,3473669
29450,3640514
29500,3649548
29550,3267544
29600,3759692
29650,3721809
29700,3706140
29750,3459298
29800,2888888
29850,3564119
29900,3645443
29950,3207468
30000,3340657
30050,3646342
30100,3847918
30150,3839536
30200,3903645
30250,3896960
30300,4060225
30350,3869233
30400,3798651
30450,3462387
30500,3709030
30550,3688466
30600,3635666
30650,3830897
30700,3335571
30750,2568028
30800,3706009
30850,3983515
30900,3994664
30950,4169302
31000,4171272
31050,4120168
31100,4003321
31150,4062677
31200,3856963
31250,3836296
31300,3497592
31350,3488415
31400,3547845
31450,4120675
31500,4163340
31550,4115044
31600,4045688
31650,4054856
31700,4009771
31750,4114519
31800,4102616
31850,4144288
31900,4107800
31950,4161568
32000,4237346
32050,4291836
32100,4120521
32150,4238897
32200,3947395
32250,4233464
32300,4150933
32350,4187243
32400,4196280
32450,4011903
32500,4262210
32550,4268962
32600,4252501
32650,4125980
32700,4381549
32750,4231657
32800,4429410
32850,3659871
32900,3830385
32950,3316247
33000,2841128
33050,2727477
33100,2813612
33150,3913660
33200,4272023
33250,4312625
33300,4515775
33350,4056424
33400,4226267
33450,4151727
33500,4216066
33550,4189138
33600,4258196
33650,4236988
33700,3915421
33750,4534166
33800,4590944
33850,4363068
33900,3851473
33950,4188877
34000,4242548
34050,4222468
34100,4233506
34150,3825083
34200,3767709
34250,4506198
34300,4376931
34350,4515383
34400,4536226
34450,4180154
34500,4271203
34550,4340585
34600,4648255
34650,4570416
34700,4645554
34750,4655722
34800,4418907
34850,4473043
34900,4326950
34950,4407977
35000,4460303
35050,4449497
35100,4457765
35150,4419996
35200,4152365
35250,2784811
35300,2859209
35350,2794790
35400,2807893
35450,2698220
35500,2671827
35550,2719863
35600,2715313
35650,2693792
35700,2729941
35750,2726229
35800,2808797
35850,2766817
35900,2719310
35950,2778603
36000,2823658
36050,2838225
36100,2736605
36150,2748477
36200,2750306
36250,2764453
36300,2770208
36350,2800574
36400,3088446
36450,2778391
36500,2740100
36550,2734443
36600,2784196
36650,2785753
36700,2828702
36750,2970717
36800,2950388
36850,2834984
36900,2954382
36950,3025158
37000,2855894
37050,2844578
37100,2829661
37150,2844159
37200,2854673
37250,2852234
37300,2905369
37350,2965389
37400,3500758
37450,3767333
37500,4910135
37550,4635043
37600,5149181
37650,5050650
37700,4766572
37750,4671728
37800,3968122
37850,3275965
37900,4455267
37950,5022692
38000,4831013
38050,4956214
38100,4933378
38150,5027412
38200,5067152
38250,4975365
38300,4999786
38350,4242179
38400,3574011
38450,4877143
38500,4821439
38550,5112319
38600,5194688
38650,5058085
38700,4944666
38750,5055121
38800,5074667
38850,5135757
38900,5411196
38950,5316187
39000,5075362
39050,5061761
39100,5347510
39150,5214233
39200,5237038
39250,5217192
39300,5330530
39350,5414260
39400,5066201
39450,4864264
39500,5070106
39550,4387631
39600,5215939
39650,5376342
39700,5497265
39750,5432144
39800,5287880
39850,5120181
39900,5225851
39950,5344327
40000,5083958
40050,5057072
40100,4947540
40150,3751964
40200,4025807
40250,3531745
40300,3071534
40350,3433909
40400,4542101
40450,5434133
40500,5570602
40550,5057813
40600,5113838
40650,4921941
40700,5251660
40750,4304826
40800,3850580
40850,5493806
40900,5326858
40950,4541556
41000,4665127
41050,4179764
41100,4186970
41150,4267772
41200,5689444
41250,5573501
41300,5576333
41350,5243979
41400,5218759
41450,5371618
41500,5398297
41550,4885654
41600,5161974
41650,5417405
41700,5537729
41750,5603507
41800,5854826
41850,5527865
41900,5458060
41950,5019549
42000,5563954
42050,5870981
42100,5630831
42150,5367903
42200,5637524
42250,5650902
42300,5586371
42350,5544488
42400,5507557
42450,5287577
42500,3388701
42550,3667066
42600,5181695
42650,3360031
42700,3993529
42750,3552695
42800,3519370
42850,3457720
42900,3455478
42950,3373107
43000,3295159
43050,3320743
43100,3334633
43150,3321285
43200,3358435
43250,3348106
43300,3366147
43350,3350959
43400,3360196
43450,3391520
43500,3327051
43550,3372824
43600,3396796
43650,3383029
43700,3379365
43750,3385615
43800,3385415
43850,3400591
43900,3420857
43950,3467156
44000,3394214
44050,3430143
44100,3419647
44150,3432862
44200,3451061
44250,3382226
44300,3512969
44350,3449013
44400,3418340
44450,3427578
44500,3440706
44550,3459087
44600,3452467
44650,3442821
44700,3385636
44750,3445246
44800,3412244
44850,3438971
44900,3433680
44950,3502572
45000,3478435
45050,3529469
45100,3527762
45150,3484064
45200,3462016
45250,3472396
45300,3481639
45350,3515922
45400,3502664
45450,3486114
45500,3516867
45550,3490544
45600,3499771
45650,3526390
45700,3539570
45750,3544679
45800,3530982
45850,3554248
45900,3553420
45950,3565708
46000,3549736
46050,3569988
46100,3545964
46150,3572902
46200,3562240
46250,3564607
46300,3574954
46350,3587239
46400,3567028
46450,3582549
46500,3576323
46550,3608568
46600,3599518
46650,3594016
46700,3628228
46750,3661800
46800,3613200
46850,3657876
46900,3632450
46950,3638039
47000,3664843
47050,3666469
47100,3658179
47150,3654739
47200,3666826
47250,3666478
47300,3673825
47350,3681686
47400,3689879
47450,3680775
47500,3719241
47550,3684428
47600,3686140
47650,3714785
47700,3736046
47750,3732101
47800,3701619
47850,3713969
47900,3704714
47950,3722900
48000,3681694
48050,3699169
48100,3759402
48150,3745077
48200,3733498
48250,3723672
48300,3730378
48350,3758404
48400,3752082
48450,3767463
48500,3738214
48550,3764100
48600,3683205
48650,3681021
48700,3794608
48750,3794071
48800,3800427
48850,3778256
48900,3805517
48950,3832612
49000,3873394
49050,3850782
49100,3814155
49150,3834650
49200,3849475
49250,3827416
49300,3824291
49350,3862131
49400,3861952
49450,3882506
49500,3804698
49550,3861157
49600,3843208
49650,3859276
49700,3856098
49750,3894160
49800,3883303
49850,3881840
49900,3908246
49950,3879110
50000,3895672
